Customer_ID,Gender,Age,Annual_Income,Product_Category,Average_Spend,Visits_per_Month,Add_to_Cart_Count,Wishlist_Count,Loyalty_Score,Customer_Tenure,Payment_Method,Discount_Usage,Referral_Source,Frequent_Buyer,Online_Shopper,Membership_Status,Usage_Time,Customer_Segment,Last_Purchase_Date,Churn
983,Female,29,65033,Electronics,1882.8669943411537,4,37,8,1.4463415739807752,65,Credit Card,Yes,Google,No,Yes,Bronze,5.540788002603235,High,2026-09-09,0
984,Male,56,83133,Beauty,1032.8073390128357,9,6,12,1.8521289145431554,22,Credit Card,No,Direct,Yes,Yes,Gold,2.3914637107093863,High,2026-09-10,0
985,Female,19,93165,Groceries,1900.9413517027383,7,43,18,1.295710279663567,3,PayPal,Yes,Google,No,Yes,Silver,2.935629567254015,Medium,2026-09-11,0
986,Female,49,93861,Home,1674.0222086446977,19,22,5,5.492528499363956,102,Debit Card,No,Google,Yes,No,Silver,6.760988694349553,Medium,2026-09-12,0
987,Female,30,72290,Groceries,756.7410791008667,19,40,3,6.405459662684643,54,Cash on Delivery,No,Social Media,No,No,Gold,6.2135394121621434,Medium,2026-09-13,1
988,Female,63,114031,Fashion,1734.1007715284013,6,10,2,1.5623178522203878,14,Debit Card,Yes,Friend Referral,No,Yes,Silver,2.9682191023606967,Medium,2026-09-14,0
989,Female,44,51750,Home,264.6234041921747,6,41,2,7.491020207490249,36,Cash on Delivery,No,Google,Yes,No,Bronze,4.504674102012004,Medium,2026-09-15,0
990,Female,58,115155,Beauty,1853.8419919188782,20,32,3,3.07355564363108,82,Cash on Delivery,No,Direct,No,Yes,Gold,0.962602221898216,Medium,2026-09-16,0
991,Female,34,60461,Home,1281.7048544116387,15,49,4,7.166813083928795,111,Credit Card,Yes,Social Media,Yes,Yes,Gold,2.0655941179897193,Medium,2026-09-17,0
992,Female,57,93800,Groceries,156.06195961850682,15,35,7,9.83707426031721,105,PayPal,No,Direct,Yes,Yes,Gold,4.143654191452994,Medium,2026-09-18,0
993,Female,48,98222,Electronics,1306.3006111190825,25,36,15,7.219952830484661,82,Credit Card,Yes,Direct,Yes,No,Silver,1.1448030145940868,High,2026-09-19,0
994,Female,51,132020,Home,1949.7829255822744,20,40,2,8.948737476312477,67,Credit Card,No,Google,Yes,No,Silver,6.824992661689531,Medium,2026-09-20,0
995,Female,41,44226,Beauty,186.1112764985264,9,16,11,9.533786560687606,10,Credit Card,Yes,Google,No,Yes,Bronze,5.885046575807359,Medium,2026-09-21,0
996,Male,62,26721,Fashion,1131.6410340711682,4,34,7,5.38075943517084,49,Cash on Delivery,Yes,Friend Referral,Yes,Yes,Bronze,7.577252529863711,High,2026-09-22,0
997,Male,52,76154,Electronics,1508.1989820307763,18,47,12,7.320924814777362,103,Credit Card,No,Google,No,No,Gold,5.701001794730204,High,2026-09-23,0
998,Female,23,40609,Fashion,1630.0042440640862,18,4,3,8.667723282002576,111,Cash on Delivery,No,Google,No,Yes,Bronze,7.553010291966392,Low,2026-09-24,0
999,Female,36,72130,Home,856.9635573755519,5,47,13,4.209480215869475,65,PayPal,Yes,Friend Referral,No,No,Silver,4.658844167682238,Low,2026-09-25,1
1000,Male,47,92909,Groceries,448.12479037807384,20,31,13,3.352575849043554,91,Cash on Delivery,No,Direct,Yes,Yes,Bronze,5.001639582964771,Medium,2026-09-26,0
